Destination_Zone,Count
4005,2040091.2
4001,1734422.37
4000,1688562.09
4003,969599.33
4002,545196.84
4004,392004.62
903,259971.88
897,230471.5
977,157441.18
902,91749.72
801,58531.68
904,54516.45
906,54468.96
632,52113.88
895,51196.33
932,50567.31
820,49462.72
936,47179.28
499,46945.11
799,45495.89
917,44484.75
1106,43915.5
1109,43454.02
935,42099.85
900,41728.43
