Destination_Zone,Count
4005,2092038.48
4000,1706218.65
4001,1697548.07
4003,949256.59
4002,475695.34
4004,372035.64
903,251629.7
897,216005.86
977,152718.02
902,75873.89
499,64866.62
904,58845.72
906,54444.32
1104,53109.82
801,48624.09
632,44929.42
799,41841.56
900,41465.24
895,40725.08
932,39162.93
935,35479
888,35118
635,34512.08
917,33065.16
820,33046.19
