Destination_Zone,Count
4005,2125683.02
4001,1696630.54
4000,1634357.25
4003,1057343.11
4002,481918.99
4004,370301.14
903,284133.92
897,257916.14
977,163172.59
902,92831.63
1104,92673.11
906,75489.98
799,74847.94
904,64195.73
801,55875.95
632,48296.12
900,43843.01
499,43688.98
1109,42279.74
932,42242.57
909,40804.44
895,40538.61
820,39660.81
935,38308.5
917,37307.23
